Memory Length,25000,
Trigger Level,0.00V,
Source,CH1,
Probe Ratio,1.000E+00,
Vertical Units,V,
Vertical Scale,1.000E+00,
Vertical Position,4.000E-02,
Horizontal Units,S,
Horizontal Scale,2.000E-03,
Horizontal Position,0.000E+00,
Horizontal Mode,Main,
Sampling Period,1.000E-06,
Firmware,V1.26,
Time,24-Mar-17 05:48:09,
Mode,Detail,
Waveform Data,,
-1.250000e-02,-1.040000,
-1.249900e-02,-1.040000,
-1.249800e-02,-1.040000,
-1.249700e-02,-1.080000,
-1.249600e-02,-1.040000,
-1.249500e-02,-1.080000,
-1.249400e-02,-1.040000,
-1.249300e-02,-1.040000,
-1.249200e-02,-1.040000,
-1.249100e-02,-1.040000,
-1.249000e-02,-1.080000,
-1.248900e-02,-1.080000,
-1.248800e-02,-1.040000,
-1.248700e-02,-1.040000,
-1.248600e-02,-1.040000,
-1.248500e-02,-1.040000,
-1.248400e-02,-1.040000,
-1.248300e-02,-1.040000,
-1.248200e-02,-1.040000,
-1.248100e-02,-1.080000,
-1.248000e-02,-1.040000,
-1.247900e-02,-1.040000,
-1.247800e-02,-1.040000,
-1.247700e-02,-1.040000,
-1.247600e-02,-1.040000,
-1.247500e-02,-1.040000,
-1.247400e-02,-1.040000,
-1.247300e-02,-1.040000,
-1.247200e-02,-1.040000,
-1.247100e-02,-1.040000,
-1.247000e-02,-1.040000,
-1.246900e-02,-1.040000,
-1.246800e-02,-1.040000,
-1.246700e-02,-1.040000,
-1.246600e-02,-1.080000,
-1.246500e-02,-1.040000,
-1.246400e-02,-1.040000,
-1.246300e-02,-1.040000,
-1.246200e-02,-1.000000,
-1.246100e-02,-1.040000,
-1.246000e-02,-1.040000,
-1.245900e-02,-1.040000,
-1.245800e-02,-1.040000,
-1.245700e-02,-1.040000,
-1.245600e-02,-1.040000,
-1.245500e-02,-1.040000,
-1.245400e-02,-1.040000,
-1.245300e-02,-1.040000,
-1.245200e-02,-1.040000,
-1.245100e-02,-1.000000,
-1.245000e-02,-1.040000,
-1.244900e-02,-1.040000,
-1.244800e-02,-1.040000,
-1.244700e-02,-1.080000,
-1.244600e-02,-1.040000,
-1.244500e-02,-1.040000,
-1.244400e-02,-1.040000,
-1.244300e-02,-1.040000,
-1.244200e-02,-1.040000,
-1.244100e-02,-1.040000,
-1.244000e-02,-1.040000,
-1.243900e-02,-1.040000,
-1.243800e-02,-1.080000,
-1.243700e-02,-1.040000,
-1.243600e-02,-1.040000,
-1.243500e-02,-1.040000,
-1.243400e-02,-1.040000,
-1.243300e-02,-1.040000,
-1.243200e-02,-1.040000,
-1.243100e-02,-1.040000,
-1.243000e-02,-1.040000,
-1.242900e-02,-1.080000,
-1.242800e-02,-1.080000,
-1.242700e-02,-1.040000,
-1.242600e-02,-1.040000,
-1.242500e-02,-1.040000,
-1.242400e-02,-1.040000,
-1.242300e-02,-1.040000,
-1.242200e-02,-1.040000,
-1.242100e-02,-1.040000,
-1.242000e-02,-1.040000,
-1.241900e-02,-1.040000,
-1.241800e-02,-1.040000,
-1.241700e-02,-1.040000,
-1.241600e-02,-1.040000,
-1.241500e-02,-1.040000,
-1.241400e-02,-1.040000,
-1.241300e-02,-1.040000,
-1.241200e-02,-1.040000,
-1.241100e-02,-1.040000,
-1.241000e-02,-1.040000,
-1.240900e-02,-1.040000,
-1.240800e-02,-1.040000,
-1.240700e-02,-1.040000,
-1.240600e-02,-1.040000,
-1.240500e-02,-1.040000,
-1.240400e-02,-1.040000,
-1.240300e-02,-1.040000,
-1.240200e-02,-1.040000,
-1.240100e-02,-1.040000,
-1.240000e-02,-1.040000,
-1.239900e-02,-1.040000,
-1.239800e-02,-1.040000,
-1.239700e-02,-1.040000,
-1.239600e-02,-1.040000,
-1.239500e-02,-1.040000,
-1.239400e-02,-1.040000,
-1.239300e-02,-1.040000,
-1.239200e-02,-1.040000,
-1.239100e-02,-1.040000,
-1.239000e-02,-1.040000,
-1.238900e-02,-1.040000,
-1.238800e-02,-1.040000,
-1.238700e-02,-1.040000,
-1.238600e-02,-1.040000,
-1.238500e-02,-1.040000,
-1.238400e-02,-1.040000,
-1.238300e-02,-1.040000,
-1.238200e-02,-1.040000,
-1.238100e-02,-1.040000,
-1.238000e-02,-1.040000,
-1.237900e-02,-1.040000,
-1.237800e-02,-1.040000,
-1.237700e-02,-1.040000,
-1.237600e-02,-1.040000,
-1.237500e-02,-1.040000,
-1.237400e-02,-1.040000,
-1.237300e-02,-1.040000,
-1.237200e-02,-1.040000,
-1.237100e-02,-1.040000,
-1.237000e-02,-1.040000,
-1.236900e-02,-1.040000,
-1.236800e-02,-1.040000,
-1.236700e-02,-1.040000,
-1.236600e-02,-1.040000,
-1.236500e-02,-1.080000,
-1.236400e-02,-1.040000,
-1.236300e-02,-1.040000,
-1.236200e-02,-1.040000,
-1.236100e-02,-1.040000,
-1.236000e-02,-1.040000,
-1.235900e-02,-1.040000,
-1.235800e-02,-1.080000,
-1.235700e-02,-1.040000,
-1.235600e-02,-1.040000,
-1.235500e-02,-1.040000,
-1.235400e-02,-1.040000,
-1.235300e-02,-1.040000,
-1.235200e-02,-1.040000,
-1.235100e-02,-1.040000,
-1.235000e-02,-1.040000,
-1.234900e-02,-1.040000,
-1.234800e-02,-1.080000,
-1.234700e-02,-1.080000,
-1.234600e-02,-1.040000,
-1.234500e-02,-1.080000,
-1.234400e-02,-1.080000,
-1.234300e-02,-1.040000,
-1.234200e-02,-1.040000,
-1.234100e-02,-1.040000,
-1.234000e-02,-1.040000,
-1.233900e-02,-1.040000,
-1.233800e-02,-1.040000,
-1.233700e-02,-1.040000,
-1.233600e-02,-1.040000,
-1.233500e-02,-1.040000,
-1.233400e-02,-1.040000,
-1.233300e-02,-1.040000,
-1.233200e-02,-1.040000,
-1.233100e-02,-1.040000,
-1.233000e-02,-1.040000,
-1.232900e-02,-1.040000,
-1.232800e-02,-1.040000,
-1.232700e-02,-1.040000,
-1.232600e-02,-1.040000,
-1.232500e-02,-1.040000,
-1.232400e-02,-1.040000,
-1.232300e-02,-1.040000,
-1.232200e-02,-1.040000,
-1.232100e-02,-1.040000,
-1.232000e-02,-1.040000,
-1.231900e-02,-1.040000,
-1.231800e-02,-1.040000,
-1.231700e-02,-1.040000,
-1.231600e-02,-1.040000,
-1.231500e-02,-1.040000,
-1.231400e-02,-1.040000,
-1.231300e-02,-1.040000,
-1.231200e-02,-1.040000,
-1.231100e-02,-1.040000,
-1.231000e-02,-1.040000,
-1.230900e-02,-1.040000,
-1.230800e-02,-1.040000,
-1.230700e-02,-1.040000,
-1.230600e-02,-1.040000,
-1.230500e-02,-1.040000,
-1.230400e-02,-1.040000,
-1.230300e-02,-1.040000,
-1.230200e-02,-1.040000,
-1.230100e-02,-1.040000,
-1.230000e-02,-1.040000,
-1.229900e-02,-1.040000,
-1.229800e-02,-1.040000,
-1.229700e-02,-1.040000,
-1.229600e-02,-1.040000,
-1.229500e-02,-1.040000,
-1.229400e-02,-1.040000,
-1.229300e-02,-1.040000,
-1.229200e-02,-1.040000,
-1.229100e-02,-1.040000,
-1.229000e-02,-1.040000,
-1.228900e-02,-1.040000,
-1.228800e-02,-1.040000,
-1.228700e-02,-1.040000,
-1.228600e-02,-1.040000,
-1.228500e-02,-1.040000,
-1.228400e-02,-1.040000,
-1.228300e-02,-1.040000,
-1.228200e-02,-1.040000,
-1.228100e-02,-1.040000,
-1.228000e-02,-1.040000,
-1.227900e-02,-1.040000,
-1.227800e-02,-1.040000,
-1.227700e-02,-1.040000,
-1.227600e-02,-1.040000,
-1.227500e-02,-1.040000,
-1.227400e-02,-1.040000,
-1.227300e-02,-1.040000,
-1.227200e-02,-1.040000,
-1.227100e-02,-1.040000,
-1.227000e-02,-1.040000,
-1.226900e-02,-1.040000,
-1.226800e-02,-1.040000,
-1.226700e-02,-1.040000,
-1.226600e-02,-1.040000,
-1.226500e-02,-1.040000,
-1.226400e-02,-1.040000,
-1.226300e-02,-1.040000,
-1.226200e-02,-1.040000,
-1.226100e-02,-1.040000,
-1.226000e-02,-1.040000,
-1.225900e-02,-1.040000,
-1.225800e-02,-1.040000,
-1.225700e-02,-1.040000,
-1.225600e-02,-1.040000,
-1.225500e-02,-1.040000,
-1.225400e-02,-1.040000,
-1.225300e-02,-1.040000,
-1.225200e-02,-1.040000,
-1.225100e-02,-1.040000,
-1.225000e-02,-1.040000,
-1.224900e-02,-1.040000,
-1.224800e-02,-1.040000,
-1.224700e-02,-1.040000,
-1.224600e-02,-1.040000,
-1.224500e-02,-1.080000,
-1.224400e-02,-1.040000,
-1.224300e-02,-1.040000,
-1.224200e-02,-1.040000,
-1.224100e-02,-1.040000,
-1.224000e-02,-1.040000,
-1.223900e-02,-1.040000,
-1.223800e-02,-1.040000,
-1.223700e-02,-1.040000,
-1.223600e-02,-1.040000,
-1.223500e-02,-1.040000,
-1.223400e-02,-1.040000,
-1.223300e-02,-1.040000,
-1.223200e-02,-1.040000,
-1.223100e-02,-1.040000,
-1.223000e-02,-1.040000,
-1.222900e-02,-1.040000,
-1.222800e-02,-1.040000,
-1.222700e-02,-1.040000,
-1.222600e-02,-1.040000,
-1.222500e-02,-1.040000,
-1.222400e-02,-1.040000,
-1.222300e-02,-1.040000,
-1.222200e-02,-1.040000,
-1.222100e-02,-1.040000,
-1.222000e-02,-1.040000,
-1.221900e-02,-1.040000,
-1.221800e-02,-1.040000,
-1.221700e-02,-1.040000,
-1.221600e-02,-1.040000,
-1.221500e-02,-1.040000,
-1.221400e-02,-1.040000,
-1.221300e-02,-1.040000,
-1.221200e-02,-1.040000,
-1.221100e-02,-1.040000,
-1.221000e-02,-1.040000,
-1.220900e-02,-1.040000,
-1.220800e-02,-1.040000,
-1.220700e-02,-1.040000,
-1.220600e-02,-1.040000,
-1.220500e-02,-1.040000,
-1.220400e-02,-1.080000,
-1.220300e-02,-1.040000,
-1.220200e-02,-1.040000,
-1.220100e-02,-1.040000,
-1.220000e-02,-1.040000,
-1.219900e-02,-1.040000,
-1.219800e-02,-1.040000,
-1.219700e-02,-1.040000,
-1.219600e-02,-1.040000,
-1.219500e-02,-1.040000,
-1.219400e-02,-1.040000,
-1.219300e-02,-1.040000,
