370.0960 0.0000
370.1188 835.5402
370.1416 -220.6795
370.1644 268.8207
370.1872 457.8110
370.2100 -101.8788
370.2328 -808.8085
370.2556 -193.7083
370.2785 -519.4374
370.3013 358.5428
370.3241 505.8331
370.3469 -346.0467
370.3697 -353.1665
370.3925 -337.3062
370.4153 440.5940
370.4381 1294.5543
370.4610 781.9551
370.4838 320.4054
370.5066 1393.8556
370.5294 1213.9059
370.5522 1932.2061
370.5750 241.6463
370.5978 409.3766
370.6206 411.5568
370.6435 567.0177
370.6663 269.7179
370.6891 961.3182
370.7119 302.9184
370.7347 -584.9413
370.7575 1.0089
370.7803 649.5892
370.8031 878.3294
370.8259 1286.0296
370.8488 2225.7605
370.8716 459.7207
370.8944 -5.2990
370.9172 -0.5388
370.9400 -340.7185
370.9628 -764.8583
370.9856 -17.0580
371.0084 149.0322
371.0312 277.5825
371.0540 -86.4473
371.0769 -322.4564
371.0997 375.4138
371.1225 -707.7560
371.1453 -490.7757
371.1681 -86.3155
371.1909 -222.2752
371.2137 -496.7250
371.2365 1197.0453
371.2594 683.6261
371.2822 254.8464
371.3050 96.4566
371.3278 -34.9932
371.3506 506.8371
371.3734 -135.6027
371.3962 -129.9424
371.4190 53.3078
371.4418 94.8181
371.4647 738.5289
371.4875 1032.7592
371.5103 1860.8694
371.5331 1757.9397
371.5559 1087.8399
371.5787 977.0301
371.6015 -97.5996
371.6243 42.7606
371.6472 585.6815
371.6700 693.8817
371.6928 694.0320
371.7156 903.8222
371.7384 308.2525
371.7612 2087.9327
371.7840 1099.7330
371.8068 410.5132
371.8297 1430.8341
371.8524 1673.2637
371.8752 355.0339
371.8981 487.6948
371.9209 852.1950
371.9437 1082.6153
371.9665 1599.0055
371.9893 1881.0058
372.0121 1070.5560
372.0349 1293.1962
372.0577 1152.9865
372.0806 1382.2573
372.1034 646.0176
372.1262 1558.6878
372.1490 1477.7981
372.1718 1570.4183
372.1946 880.9186
372.2174 734.7388
372.2402 139.6691
372.2631 -66.3101
372.2859 460.1902
372.3087 1895.4204
372.3315 1175.2706
372.3543 1286.5209
372.3771 1420.7611
372.3999 1207.3914
372.4227 891.3516
372.4456 1356.2525
372.4684 1329.0927
372.4911 2065.2024
372.5140 1576.2832
372.5368 1540.1835
372.5596 1239.3337
372.5824 1393.0439
372.6052 1646.8142
372.6280 1051.1644
372.6508 2032.2847
372.6736 858.0649
372.6965 904.1158
372.7193 1118.0260
372.7421 1131.8563
372.7649 2160.2165
372.7877 1740.7667
372.8105 2163.2670
372.8333 2783.0472
372.8561 2503.6175
372.8790 1880.9683
372.9018 1582.9586
372.9246 2141.0488
372.9474 2010.1091
372.9702 2492.7593
372.9930 2151.3596
373.0158 1240.6498
373.0386 1281.3800
373.0614 2880.9603
373.0843 2573.1811
373.1071 2113.8714
373.1299 2320.1116
373.1527 2551.5919
373.1755 2689.4221
373.1983 3540.5224
373.2211 2426.5626
373.2439 3214.7729
373.2668 1886.1437
373.2896 2469.7140
373.3124 3558.8642
373.3352 3497.1044
373.3580 1584.5047
373.3808 1681.7649
373.4036 1517.6852
373.4264 2679.4354
373.4492 2609.9057
373.4720 2278.7359
373.4949 2467.9168
373.5177 2049.1270
373.5405 3274.9572
373.5633 3266.9975
373.5861 3294.7477
373.6089 3225.1080
373.6317 2673.2582
373.6545 3121.6385
373.6773 4131.0787
373.7002 3349.5196
373.7230 2920.3098
373.7458 3235.8901
373.7686 3078.9303
373.7914 3788.7105
373.8142 3965.1008
373.8370 4563.7910
373.8598 5079.6913
373.8827 4530.3021
373.9055 4212.6424
373.9283 2846.9726
373.9511 2391.5029
373.9739 3369.7631
373.9967 2724.0834
374.0195 3332.6136
374.0423 3218.8538
374.0652 3490.7947
374.0880 2746.8349
374.1108 3224.3252
374.1336 3963.1654
374.1564 4829.0857
374.1792 3828.3059
374.2020 3573.0662
374.2248 4078.2064
374.2476 3626.6266
374.2704 4307.9669
374.2932 3079.9571
374.3161 3869.4080
374.3389 4328.2882
374.3617 5030.0585
374.3845 5286.6387
374.4073 5341.0490
374.4301 4214.1492
374.4529 5749.5495
374.4757 4942.5097
374.4986 4564.8006
374.5214 5541.4108
374.5442 6431.6010
374.5670 5773.2413
374.5898 5350.5415
374.6126 4819.7118
374.6354 4176.3720
374.6582 6064.5423
374.6811 5592.4631
374.7039 4887.2534
374.7267 4984.4636
374.7495 5133.7339
374.7723 4825.2241
374.7951 6196.4943
374.8179 7013.2746
374.8407 6871.6448
374.8635 7837.3651
374.8864 7155.8359
374.9091 6817.7956
374.9320 7366.2564
374.9548 5683.6767
374.9776 5341.9169
375.0004 5930.3571
375.0232 5487.2174
375.0460 5763.4176
375.0688 5312.1179
375.0916 7978.0881
375.1145 7029.6490
375.1373 8181.6992
375.1601 5974.3495
375.1829 7334.8097
375.2057 7575.5800
375.2285 5467.6602
375.2513 5190.0304
375.2741 5100.0307
375.2970 5194.4715
375.3198 6258.4018
375.3426 4964.5020
375.3654 5596.4623
375.3882 6005.1925
375.4110 6859.6628
375.4338 5843.4030
375.4566 4890.6333
375.4794 6495.1435
375.5023 5120.6344
375.5251 6465.8946
375.5479 5805.4148
375.5707 5503.8451
375.5935 6234.8253
375.6163 6154.2456
375.6391 6909.4458
375.6619 6020.4661
375.6848 6345.1969
375.7076 5967.6972
375.7304 7151.5474
375.7532 6939.7577
375.7760 6756.4879
375.7988 6511.5481
375.8216 8127.4484
375.8444 6471.4186
375.8672 6100.5589
375.8900 7942.6091
375.9129 6564.5300
375.9357 6851.7802
375.9585 8188.0405
375.9813 7815.6707
376.0041 9510.9909
376.0269 9275.8012
376.0497 9082.3914
376.0725 8902.4017
376.0953 7089.2319
376.1182 8388.2128
376.1410 8382.0830
376.1638 8056.5133
376.1866 9003.0835
376.2094 7763.3538
376.2322 8227.7640
376.2550 7688.0242
376.2778 7599.3145
376.3007 8680.0253
376.3235 8414.4656
376.3463 9736.3058
376.3691 9339.2061
376.3919 9823.7663
376.4147 8914.0366
376.4375 8637.1768
376.4603 9323.8970
376.4832 9101.5979
376.5060 9739.5582
376.5288 9417.3284
376.5516 8308.4086
376.5744 7913.1889
376.5972 8608.7191
376.6200 9511.2394
376.6428 11062.5196
376.6656 8950.8099
376.6884 9593.6601
376.7112 10048.2903
376.7341 10336.1712
376.7569 8919.0914
376.7797 8813.2617
376.8025 10143.0619
376.8253 11426.2522
376.8481 11529.5224
376.8709 10203.9027
376.8937 10913.2829
376.9166 10971.8238
376.9394 11705.3640
376.9622 12716.3443
376.9850 13183.2945
377.0078 11792.1947
377.0306 13592.4050
377.0534 12723.9952
377.0762 12145.7555
377.0991 11923.5163
377.1219 11211.7466
377.1447 12242.0868
377.1675 13197.0071
377.1903 12852.6073
377.2131 13986.1076
377.2359 13378.6878
377.2587 13216.6180
377.2815 14062.4983
377.3044 12943.0891
377.3271 11797.4588
377.3500 11857.9896
377.3728 12581.7299
377.3956 11251.3301
377.4184 12323.4104
377.4412 15483.6406
377.4640 14512.4208
377.4868 15166.5911
377.5096 13744.0913
377.5325 14594.1122
377.5553 15690.4024
377.5781 14156.4927
377.6009 15639.7629
377.6237 16683.9632
377.6465 14626.0934
377.6693 14617.6537
377.6921 15301.3439
377.7150 13916.7848
377.7378 15033.6850
377.7606 15043.1152
377.7834 15523.5455
377.8062 16360.3257
377.8290 16922.7060
377.8518 16012.4462
377.8746 15981.2765
377.8974 15930.0767
377.9203 15524.4476
377.9431 15068.4778
377.9659 15128.0581
377.9887 16260.1383
378.0115 17147.3685
378.0343 16471.2988
378.0571 15412.4190
378.0799 16079.9593
378.1028 16621.7501
378.1255 16943.9698
378.1484 16450.9506
378.1712 16648.2009
378.1940 17522.5411
378.2168 18003.0213
378.2396 16925.1716
378.2624 16420.8718
378.2852 17398.4521
378.3080 18983.2623
378.3309 17021.3532
378.3537 16202.7934
378.3765 16841.0037
378.3993 17861.2439
378.4221 18241.1242
378.4449 18755.1244
378.4677 17965.8046
378.4905 18376.7249
378.5133 17519.6351
378.5362 17436.3460
378.5590 19490.1262
378.5818 18253.3765
378.6046 19694.7167
378.6274 19660.3570
378.6502 17775.1472
378.6730 18234.6175
378.6958 18757.7477
378.7187 17353.1286
378.7415 18397.7788
378.7643 19492.0290
378.7871 20291.3393
378.8099 20650.6495
378.8327 18724.5298
378.8555 18200.3400
378.8783 19947.0903
378.9012 19533.2311
378.9240 19620.1614
378.9468 18918.0116
378.9696 18927.7318
378.9924 20750.8721
379.0152 19529.3923
379.0380 20020.9726
379.0608 19856.8328
379.0836 20060.9031
379.1064 21025.3933
379.1292 20906.2436
379.1521 21673.6644
379.1749 20567.1947
379.1977 21483.5549
379.2205 21229.1451
379.2433 21780.4054
379.2661 20193.9056
379.2889 21843.4659
379.3117 22189.0361
379.3346 20290.1170
379.3574 21644.6572
379.3802 20603.6375
379.4030 21181.2477
379.4258 21677.3180
379.4486 23035.7282
379.4714 25208.3384
379.4942 24836.5387
379.5171 23561.2095
379.5399 25421.2498
379.5627 25355.4600
379.5855 24992.8303
379.6083 24995.6605
379.6311 26430.1108
379.6539 25273.5910
379.6767 23646.3812
379.6995 24771.1115
379.7224 24823.7523
379.7451 25267.2220
379.7680 24125.4328
379.7908 24773.6131
379.8136 25650.2633
379.8364 23572.6836
379.8592 24630.4538
379.8820 25647.6241
379.9048 24669.2443
379.9276 24062.1645
379.9505 23924.4654
379.9733 25467.0556
379.9961 25915.9359
380.0189 24470.2561
380.0417 24801.5664
380.0645 26908.1666
380.0873 27859.6069
380.1101 28437.7071
380.1330 27897.4480
380.1558 26843.1282
380.1786 25779.6585
380.2014 27651.6887
380.2242 29099.5889
380.2470 27345.5992
380.2698 27987.1194
380.2926 29050.3397
380.3154 27977.0099
380.3383 29883.9408
380.3611 27264.9410
380.3839 28553.4313
380.4067 27033.5415
380.4295 28621.4717
380.4523 28394.7120
380.4751 26861.6322
380.4979 30106.8825
380.5208 31513.6633
380.5435 30936.0930
380.5664 28316.1638
380.5892 28963.4741
380.6120 29106.9443
380.6348 28512.3946
380.6576 29833.1848
380.6804 30048.1350
380.7032 32282.9053
380.7260 31545.3255
380.7488 29858.3758
380.7717 32669.3666
380.7945 32148.8769
380.8173 29192.0971
380.8401 29757.8174
380.8629 31038.1176
380.8857 31641.2779
380.9085 32588.1281
380.9313 32339.6783
380.9542 31456.9992
380.9770 31075.1794
380.9998 32049.9897
381.0226 32191.0099
381.0454 33767.5802
381.0682 33376.4804
381.0910 32812.2607
381.1138 33224.1209
381.1367 35263.6018
381.1595 35824.1720
381.1823 34353.0222
381.2051 34981.4625
381.2279 37247.3727
381.2507 35292.4930
381.2735 38245.2332
381.2963 36079.8535
381.3192 36580.6143
381.3419 38659.5340
381.3647 37447.8642
381.3876 37997.0051
381.4104 37369.6153
381.4332 34554.1955
381.4560 35749.7458
381.4788 36477.5460
381.5016 38701.7563
381.5244 41164.2865
381.5472 38981.6268
381.5701 37104.5776
381.5929 35545.6979
381.6157 39181.2581
381.6385 40370.5884
381.6613 40068.4286
381.6841 38946.7888
381.7069 40349.1291
381.7297 37836.2493
381.7526 38004.1302
381.7754 39479.4304
381.7982 41581.9507
381.8210 40372.6809
381.8438 42318.9712
381.8666 40351.4814
381.8894 41149.3716
381.9122 43246.8719
381.9350 43678.9321
381.9579 41067.6730
381.9807 44331.9032
382.0035 41984.2235
382.0263 45761.3437
382.0491 42115.9240
382.0719 42412.3242
382.0947 42373.3245
382.1175 42573.8447
382.1404 44246.7056
382.1631 44660.9552
382.1860 46034.8860
382.2088 48535.4563
382.2316 45602.4665
382.2544 43711.8668
382.2772 47613.0470
382.3000 45245.2373
382.3228 45046.7975
382.3456 46134.9678
382.3685 47560.4586
382.3913 48815.0089
382.4141 47698.2491
382.4369 47724.7993
382.4597 45896.0896
382.4825 45393.9698
382.5053 47575.5001
382.5281 49438.3403
382.5509 49791.4506
382.5738 49657.5114
382.5966 50046.6317
382.6194 50620.8919
382.6422 51208.5921
382.6650 52482.3324
382.6878 52650.8826
382.7106 50679.6729
382.7334 51332.6031
382.7563 52024.3140
382.7791 51605.3342
382.8019 52373.3145
382.8247 50521.1447
382.8475 51918.6650
382.8703 53777.3252
382.8931 51394.1354
382.9159 50652.4557
382.9388 50378.2665
382.9615 50708.9662
382.9844 51201.6070
383.0072 50474.8973
383.0300 51521.6575
383.0528 48874.6878
383.0756 48470.6580
383.0984 52085.6483
383.1212 53083.0085
383.1440 47747.9087
383.1668 47044.0490
383.1897 49381.7598
383.2125 49693.9101
383.2353 48955.7503
383.2581 50255.8506
383.2809 48478.5908
383.3037 47854.6511
383.3265 49158.7313
383.3493 48899.3815
383.3722 48818.9924
383.3950 48475.5826
383.4178 51179.8029
383.4406 51997.1331
383.4634 53206.8034
383.4862 52807.9836
383.5090 53356.4739
383.5318 53311.1141
383.5547 52065.2450
383.5775 52312.5252
383.6003 51050.7455
383.6231 52200.6157
383.6459 51955.0659
383.6687 50068.4562
383.6915 50588.9864
383.7143 52173.7267
383.7371 51580.5669
383.7599 43099.7172
383.7827 50695.5874
383.8056 52405.7783
383.8284 53287.9485
383.8512 53426.7988
383.8740 54972.5090
383.8968 53283.0392
383.9196 53089.3295
383.9424 50583.0597
383.9652 52960.2200
383.9881 53776.3608
384.0109 53580.1011
384.0337 54947.0313
384.0565 51067.0116
384.0793 51478.0818
384.1021 53763.2120
384.1249 57440.5523
384.1477 57488.0525
384.1706 58381.8234
384.1934 55440.7136
384.2162 57126.7539
384.2390 56383.9141
384.2618 62239.2244
384.2846 59972.6146
384.3074 61448.0149
384.3302 59458.1751
384.3530 60377.0053
384.3759 59580.8662
384.3987 63337.9064
384.4215 64195.2667
384.4443 66631.5269
384.4671 68006.7272
384.4899 69844.7674
384.5127 68543.1877
384.5355 71004.1979
384.5583 72075.7382
384.5811 73697.5084
384.6040 76568.2893
384.6268 78643.5395
384.6496 82222.0297
384.6724 81858.5500
384.6952 85255.9702
384.7180 83791.2905
384.7408 85158.2107
384.7636 86960.8310
384.7865 94399.3618
384.8093 99419.6821
384.8321 99288.2023
384.8549 99137.4225
384.8777 99206.1428
384.9005 102958.8630
384.9233 101652.4833
384.9461 101177.4035
384.9689 99787.6238
384.9918 96259.0546
385.0146 95170.4749
385.0374 95030.9951
385.0602 97161.6154
385.0830 97359.2356
385.1058 96365.0558
385.1286 95947.0761
385.1514 90936.5963
385.1743 93689.3272
385.1971 91499.2474
385.2199 91831.3677
385.2427 91937.5879
385.2655 94280.5082
385.2883 96252.5284
385.3111 92495.0487
385.3339 94447.0689
385.3568 95052.1998
385.3795 93316.9094
385.4024 94725.2402
385.4252 91820.9605
385.4480 86688.2807
385.4708 85458.4010
385.4936 87343.7212
385.5164 84173.5415
385.5392 82626.7617
385.5620 80359.6519
385.5848 85151.9022
385.6077 87523.5331
385.6305 86418.2533
385.6533 90401.5735
385.6761 87293.8938
385.6989 91354.8140
385.7217 95025.6343
385.7445 100075.6545
385.7673 106201.2748
385.7902 106241.4056
385.8130 112945.4259
385.8358 113499.7461
385.8586 114867.0663
385.8814 117101.8866
385.9042 117215.8068
385.9270 120715.8271
385.9498 121130.6473
385.9727 121503.5782
385.9955 122313.1984
386.0183 117206.7187
386.0411 117670.3389
386.0639 109560.3592
386.0867 105674.4794
386.1095 97105.0996
386.1323 91059.7199
386.1551 84736.5401
386.1779 79655.0804
386.2007 75508.5006
386.2236 71820.1615
386.2464 67003.0317
386.2692 66854.0320
386.2920 66311.1722
386.3148 66185.8724
386.3376 63694.0627
386.3604 61696.6329
386.3832 64988.5532
386.4061 69320.1840
386.4289 68692.0943
386.4517 69148.6145
386.4745 69211.2948
386.4973 68910.1750
386.5201 71042.8953
386.5429 76146.0155
386.5657 77793.6757
386.5886 80950.8866
386.6114 82508.4768
386.6342 83071.4971
386.6570 85133.2173
386.6798 89710.6376
386.7026 95741.0578
386.7254 98316.6781
386.7482 103100.7983
386.7710 106705.6186
386.7939 106300.0494
386.8167 107445.3697
386.8395 107413.7899
386.8623 107678.0101
386.8851 107397.2304
386.9079 102036.4506
386.9307 98983.2709
386.9535 93891.7911
386.9763 91137.1114
386.9991 87796.7316
387.0220 84232.9625
387.0448 77966.8527
387.0676 73288.0830
387.0904 64544.0732
387.1132 57516.4134
387.1360 51926.4037
387.1588 48025.4339
387.1816 43957.8542
387.2045 42454.2550
387.2273 43117.9553
387.2501 43644.5555
387.2729 42692.4858
387.2957 41235.5860
387.3185 40695.2962
387.3413 41031.8965
387.3641 43179.5767
387.3869 44346.9770
387.4098 45228.3678
387.4326 43651.4081
387.4554 45313.1683
387.4782 47760.7786
387.5010 48359.1088
387.5238 50656.4391
387.5466 52036.6393
387.5694 54972.7095
387.5923 57583.7204
387.6151 58193.5706
387.6379 63460.7509
387.6607 63110.6311
387.6835 65345.7314
387.7063 71213.5816
387.7291 71117.2619
387.7519 75925.3921
387.7747 80591.8423
387.7975 90513.1826
387.8204 89486.4135
387.8432 96587.5337
387.8660 102314.6539
387.8888 108810.8742
387.9116 113885.3944
387.9344 121829.6147
387.9572 124518.4349
387.9800 126177.9552
388.0028 117266.5754
388.0257 120060.5063
388.0485 115132.8265
388.0713 111358.1467
388.0941 106530.3670
388.1169 100589.8872
388.1397 93906.0075
388.1625 90483.3277
388.1853 82596.3480
388.2082 70777.1288
388.2310 61698.7791
388.2538 50156.6893
388.2766 40516.0596
388.2994 30907.1698
388.3222 24517.9400
388.3450 20674.1603
388.3678 16901.2105
388.3907 14799.1214
388.4135 13894.7516
388.4362 11239.1413
388.4591 10442.5021
388.4819 9867.1324
388.5047 8907.6326
388.5275 7683.5729
388.5503 5678.5331
388.5731 5745.9133
388.5959 6624.9936
388.6187 6376.5538
388.6416 4680.3447
388.6644 4055.3049
388.6872 3936.9352
388.7100 3646.3854
388.7328 4168.9757
388.7556 4269.6159
388.7784 4084.9061
388.8012 3048.0664
388.8241 3353.5672
388.8469 2549.6075
388.8697 2701.8477
388.8925 3220.0980
388.9153 2334.0782
388.9381 2047.4085
388.9609 3199.0887
388.9837 3605.1990
389.0066 3163.9698
389.0294 3178.8101
389.0522 4016.9103
389.0750 3290.3905
389.0978 3835.9808
389.1206 4275.3610
389.1434 3742.5813
389.1662 3553.7715
389.1890 3739.4518
389.2119 3659.0326
389.2346 3134.1822
389.2575 2475.6331
389.2803 1940.7334
389.3031 2571.8336
389.3259 2733.0038
389.3487 3724.2741
389.3715 3725.2343
389.3943 4232.9246
389.4171 3459.0248
389.4400 3312.0757
389.4628 3169.5059
389.4856 3686.7162
389.5084 2839.0564
389.5312 2618.1266
389.5540 2429.6169
389.5768 2310.9671
389.5996 1656.5374
389.6224 1690.1876
389.6453 1488.3885
389.6681 2862.8887
389.6909 3076.7790
389.7137 2898.7092
389.7365 2286.7795
389.7593 1877.5997
389.7821 1829.4499
389.8049 1278.9302
389.8278 2047.8910
389.8506 2543.2013
389.8734 2326.9615
389.8962 911.6718
389.9190 1554.9320
389.9418 2367.3023
389.9646 1014.6925
389.9874 1908.4228
390.0103 1153.3136
390.0331 877.8339
390.0559 838.8641
390.0787 813.6643
390.1015 1494.2346
390.1243 1090.2348
390.1471 1617.6151
390.1699 1353.7853
390.1927 1503.9656
390.2155 1656.8258
390.2383 1848.3060
390.2612 1994.5669
390.2840 1840.7371
390.3068 1697.0274
390.3296 1731.6876
390.3524 1764.4479
390.3752 2808.5581
390.3980 2059.9884
390.4208 2214.5786
390.4437 1321.0295
390.4665 1563.5297
390.4893 1540.4800
390.5121 1733.0502
390.5349 2068.4504
390.5577 2447.5707
390.5805 2395.7109
390.6033 2272.8012
390.6262 1688.1220
390.6490 2046.5423
390.6718 1639.9625
390.6946 1484.2228
390.7174 1617.9030
390.7402 1814.2933
390.7630 2536.5935
390.7858 2069.6637
390.8086 2966.2740
390.8315 2913.7948
390.8542 1902.4745
390.8771 2085.0853
390.8999 1814.8156
390.9227 1862.5858
390.9455 1138.4761
390.9683 1033.9563
390.9911 1073.1765
391.0139 1694.1468
391.0367 1081.7970
391.0596 947.3079
391.0824 2241.4081
391.1052 2890.6784
391.1280 1559.0086
391.1508 1426.3089
391.1736 1300.5691
391.1964 1068.0594
391.2192 1194.7296
391.2421 945.1105
391.2649 197.4307
391.2877 -459.0791
391.3105 340.0512
391.3333 3.1714
391.3561 -975.0883
391.3789 -1196.0481
391.4017 -731.5278
391.4245 -38.7576
391.4474 462.7433
391.4702 1054.0435
391.4930 -146.0662
391.5158 83.5340
391.5386 564.5242
391.5614 171.2845
391.5842 607.5647
391.6070 1050.2650
391.6299 1182.3758
391.6526 1184.6655
391.6755 856.4763
391.6983 1069.2366
391.7211 -210.4032
391.7439 -1002.1030
391.7667 -1243.4927
391.7895 -330.3625
391.8123 362.9478
391.8351 1068.3580
391.8580 667.3789
391.8808 777.8891
391.9036 -59.4206
391.9264 982.4096
391.9492 941.2899
391.9720 1297.9101
391.9948 1066.1803
392.0176 113.9106
392.0404 78.6708
392.0633 -343.9083
392.0861 -729.4881
392.1089 -1128.3978
392.1317 -370.2076
392.1545 -1216.0173
392.1773 -1160.8971
392.2001 -1492.9168
392.2229 -1588.0466
392.2458 -956.4057
392.2686 -903.1855
392.2914 -443.7553
392.3142 -725.8950
